,0
4046,Skin-SunExposed(Lowerleg)
4047,Lung
4048,SmallIntestine-TerminalIleum
4049,Cells-Leukemiacellline(CML)
4050,Colon-Sigmoid
4051,Brain-Amygdala
4052,Cells-Leukemiacellline(CML)
4053,Adipose-Subcutaneous
4054,Skin-NotSunExposed(Suprapubic)
4055,Cells-Transformedfibroblasts
4056,Colon-Sigmoid
4057,Cells-Transformedfibroblasts
4058,Breast-MammaryTissue
4059,Vagina
4060,Thyroid
4061,Colon-Transverse
4062,Skin-SunExposed(Lowerleg)
4063,Adipose-Visceral(Omentum)
4064,SmallIntestine-TerminalIleum
4065,Artery-Tibial
4066,WholeBlood
4067,WholeBlood
4068,Cells-Transformedfibroblasts
4069,Artery-Aorta
4070,Breast-MammaryTissue
4071,Muscle-Skeletal
4072,Adipose-Subcutaneous
4073,Pituitary
4074,Nerve-Tibial
4075,Colon-Sigmoid
4076,Thyroid
4077,Lung
4078,Cells-Transformedfibroblasts
4079,AdrenalGland
4080,Artery-Coronary
4081,Artery-Coronary
4082,Cells-Transformedfibroblasts
4083,Skin-NotSunExposed(Suprapubic)
4084,Muscle-Skeletal
4085,Muscle-Skeletal
4086,Adipose-Subcutaneous
4087,Esophagus-GastroesophagealJunction
4088,Heart-LeftVentricle
4089,Colon-Sigmoid
4090,Colon-Transverse
4091,Brain-Putamen(basalganglia)
4092,WholeBlood
4093,Lung
4094,Ovary
4095,Cells-EBV-transformedlymphocytes
4096,Prostate
4097,Ovary
4098,Nerve-Tibial
4099,SmallIntestine-TerminalIleum
4100,Brain-FrontalCortex(BA9)
4101,Skin-SunExposed(Lowerleg)
4102,Breast-MammaryTissue
4103,Muscle-Skeletal
4104,Artery-Tibial
4105,Adipose-Visceral(Omentum)
4106,Skin-SunExposed(Lowerleg)
4107,Adipose-Subcutaneous
4108,Brain-Hippocampus
4109,Liver
4110,Stomach
4111,Artery-Tibial
4112,Nerve-Tibial
4113,Skin-NotSunExposed(Suprapubic)
4114,SmallIntestine-TerminalIleum
4115,Artery-Aorta
4116,Brain-FrontalCortex(BA9)
4117,Skin-NotSunExposed(Suprapubic)
4118,Muscle-Skeletal
4119,WholeBlood
4120,Adipose-Visceral(Omentum)
4121,Nerve-Tibial
4122,Lung
4123,Esophagus-Mucosa
4124,Esophagus-Muscularis
4125,Artery-Coronary
4126,Cells-Transformedfibroblasts
4127,Brain-Substantianigra
4128,Artery-Tibial
4129,Brain-Cortex
4130,Breast-MammaryTissue
4131,Prostate
4132,Heart-LeftVentricle
4133,Liver
4134,Adipose-Visceral(Omentum)
4135,Brain-Amygdala
4136,Brain-Anteriorcingulatecortex(BA24)
4137,Stomach
4138,Spleen
4139,Skin-NotSunExposed(Suprapubic)
4140,Artery-Coronary
4141,Heart-LeftVentricle
4142,Skin-NotSunExposed(Suprapubic)
4143,Brain-Cerebellum
4144,Artery-Tibial
4145,Colon-Transverse
4146,Stomach
4147,Heart-LeftVentricle
4148,Cells-Leukemiacellline(CML)
4149,Cells-Transformedfibroblasts
4150,Muscle-Skeletal
4151,Esophagus-Muscularis
4152,Brain-Hypothalamus
4153,Heart-LeftVentricle
4154,Brain-Anteriorcingulatecortex(BA24)
4155,Adipose-Visceral(Omentum)
4156,Brain-Substantianigra
4157,Cells-Transformedfibroblasts
4158,Brain-Hippocampus
4159,Muscle-Skeletal
4160,Colon-Sigmoid
4161,Prostate
4162,Prostate
4163,Artery-Tibial
4164,Esophagus-Muscularis
4165,Skin-SunExposed(Lowerleg)
4166,Brain-Cortex
4167,Thyroid
4168,AdrenalGland
4169,Artery-Coronary
4170,Skin-SunExposed(Lowerleg)
4171,Muscle-Skeletal
4172,Heart-LeftVentricle
4173,Lung
4174,Artery-Aorta
4175,Esophagus-Mucosa
4176,Heart-LeftVentricle
4177,Adipose-Subcutaneous
4178,Brain-CerebellarHemisphere
4179,Heart-LeftVentricle
4180,Brain-Amygdala
4181,Artery-Tibial
4182,Spleen
4183,Colon-Sigmoid
4184,Skin-NotSunExposed(Suprapubic)
4185,Brain-Cerebellum
4186,Heart-LeftVentricle
4187,Skin-NotSunExposed(Suprapubic)
4188,Colon-Transverse
4189,SmallIntestine-TerminalIleum
4190,Esophagus-Muscularis
4191,WholeBlood
4192,Colon-Transverse
4193,Cells-Leukemiacellline(CML)
4194,Cells-Transformedfibroblasts
4195,Esophagus-GastroesophagealJunction
4196,Esophagus-Mucosa
4197,AdrenalGland
4198,Nerve-Tibial
4199,Artery-Tibial
4200,Colon-Sigmoid
4201,Adipose-Subcutaneous
4202,Heart-LeftVentricle
4203,Esophagus-Muscularis
4204,Artery-Tibial
4205,Nerve-Tibial
4206,Spleen
4207,Artery-Aorta
4208,Artery-Tibial
4209,Muscle-Skeletal
4210,Spleen
4211,Uterus
4212,Thyroid
4213,Adipose-Subcutaneous
4214,Skin-SunExposed(Lowerleg)
4215,Lung
4216,Brain-Hippocampus
4217,Stomach
4218,Skin-SunExposed(Lowerleg)
4219,Brain-Substantianigra
4220,Adipose-Subcutaneous
4221,Skin-NotSunExposed(Suprapubic)
4222,WholeBlood
4223,Cells-EBV-transformedlymphocytes
4224,Esophagus-Mucosa
4225,Thyroid
4226,Artery-Tibial
4227,Adipose-Visceral(Omentum)
4228,WholeBlood
4229,Esophagus-Muscularis
4230,Skin-SunExposed(Lowerleg)
4231,Adipose-Subcutaneous
4232,Nerve-Tibial
4233,Adipose-Subcutaneous
4234,Pancreas
4235,Thyroid
4236,Nerve-Tibial
4237,Cells-Leukemiacellline(CML)
4238,Testis
4239,Artery-Tibial
4240,Brain-Putamen(basalganglia)
4241,Muscle-Skeletal
4242,Skin-SunExposed(Lowerleg)
4243,Brain-FrontalCortex(BA9)
4244,Esophagus-Muscularis
4245,Brain-Nucleusaccumbens(basalganglia)
4246,SmallIntestine-TerminalIleum
4247,WholeBlood
4248,Artery-Tibial
4249,Muscle-Skeletal
4250,Muscle-Skeletal
4251,Liver
4252,Lung
4253,Testis
4254,Muscle-Skeletal
4255,Thyroid
4256,Nerve-Tibial
4257,Heart-LeftVentricle
4258,Heart-LeftVentricle
4259,Artery-Tibial
4260,WholeBlood
4261,Brain-Caudate(basalganglia)
4262,Artery-Aorta
4263,Esophagus-Mucosa
4264,Muscle-Skeletal
4265,Ovary
4266,WholeBlood
4267,Nerve-Tibial
4268,Brain-FrontalCortex(BA9)
4269,Skin-NotSunExposed(Suprapubic)
4270,Thyroid
4271,Adipose-Visceral(Omentum)
4272,Brain-Hippocampus
4273,Artery-Aorta
4274,Cells-Transformedfibroblasts
4275,Heart-AtrialAppendage
4276,Esophagus-Mucosa
4277,Cells-Leukemiacellline(CML)
4278,Brain-Substantianigra
4279,Pancreas
4280,Artery-Coronary
4281,Brain-CerebellarHemisphere
4282,Brain-Anteriorcingulatecortex(BA24)
4283,WholeBlood
4284,Lung
4285,Cells-Transformedfibroblasts
4286,Brain-Hippocampus
4287,Heart-AtrialAppendage
4288,Heart-AtrialAppendage
4289,Prostate
4290,Brain-Hippocampus
4291,Colon-Transverse
4292,Brain-Caudate(basalganglia)
4293,Esophagus-GastroesophagealJunction
4294,AdrenalGland
4295,Prostate
4296,Artery-Coronary
4297,Artery-Coronary
4298,Muscle-Skeletal
4299,Thyroid
4300,Artery-Aorta
4301,Muscle-Skeletal
4302,Brain-Cerebellum
4303,Testis
4304,Brain-Anteriorcingulatecortex(BA24)
4305,Ovary
4306,WholeBlood
4307,Artery-Aorta
4308,Brain-Hypothalamus
4309,Lung
4310,Skin-SunExposed(Lowerleg)
4311,Skin-SunExposed(Lowerleg)
4312,Pancreas
4313,Breast-MammaryTissue
4314,Esophagus-Muscularis
4315,WholeBlood
4316,Esophagus-GastroesophagealJunction
4317,Adipose-Subcutaneous
4318,Pancreas
4319,Adipose-Subcutaneous
4320,Colon-Transverse
4321,Breast-MammaryTissue
4322,Adipose-Subcutaneous
4323,Testis
4324,Colon-Transverse
4325,Brain-Caudate(basalganglia)
4326,Artery-Aorta
4327,AdrenalGland
4328,Vagina
4329,Brain-Putamen(basalganglia)
4330,Esophagus-Mucosa
4331,Brain-Hypothalamus
4332,Cells-EBV-transformedlymphocytes
4333,Thyroid
4334,WholeBlood
4335,Colon-Sigmoid
4336,Colon-Sigmoid
4337,Esophagus-Muscularis
4338,Ovary
4339,Skin-SunExposed(Lowerleg)
4340,Esophagus-Muscularis
4341,Thyroid
4342,Colon-Sigmoid
4343,Vagina
4344,Cells-Transformedfibroblasts
4345,Testis
4346,SmallIntestine-TerminalIleum
4347,Cells-Transformedfibroblasts
4348,Skin-SunExposed(Lowerleg)
4349,Muscle-Skeletal
4350,MinorSalivaryGland
4351,Testis
4352,Cells-EBV-transformedlymphocytes
4353,Adipose-Subcutaneous
4354,Lung
4355,Spleen
4356,Heart-AtrialAppendage
4357,Skin-NotSunExposed(Suprapubic)
4358,Skin-SunExposed(Lowerleg)
4359,Testis
4360,Esophagus-Mucosa
4361,Breast-MammaryTissue
4362,WholeBlood
4363,WholeBlood
4364,SmallIntestine-TerminalIleum
4365,Artery-Tibial
4366,Heart-LeftVentricle
4367,Brain-Caudate(basalganglia)
4368,Heart-AtrialAppendage
4369,Brain-Spinalcord(cervicalc-1)
4370,Adipose-Visceral(Omentum)
4371,Brain-Cortex
4372,Skin-SunExposed(Lowerleg)
4373,Skin-NotSunExposed(Suprapubic)
4374,Muscle-Skeletal
4375,WholeBlood
4376,Nerve-Tibial
4377,Brain-Nucleusaccumbens(basalganglia)
4378,Artery-Tibial
4379,Brain-Cortex
4380,Skin-SunExposed(Lowerleg)
4381,Skin-SunExposed(Lowerleg)
4382,Esophagus-Mucosa
4383,Nerve-Tibial
4384,Lung
4385,Skin-SunExposed(Lowerleg)
4386,Esophagus-Muscularis
4387,Colon-Transverse
4388,Spleen
4389,Uterus
4390,WholeBlood
4391,Pituitary
4392,Heart-LeftVentricle
4393,Brain-Anteriorcingulatecortex(BA24)
4394,Breast-MammaryTissue
4395,Brain-Putamen(basalganglia)
4396,Adipose-Visceral(Omentum)
4397,WholeBlood
4398,Esophagus-Muscularis
4399,Adipose-Visceral(Omentum)
4400,WholeBlood
4401,WholeBlood
4402,Colon-Sigmoid
4403,SmallIntestine-TerminalIleum
4404,Artery-Aorta
4405,Cells-Transformedfibroblasts
4406,Nerve-Tibial
4407,Brain-Anteriorcingulatecortex(BA24)
4408,Nerve-Tibial
4409,Brain-Hippocampus
4410,Lung
4411,Brain-Hippocampus
4412,Esophagus-Muscularis
4413,Heart-LeftVentricle
4414,Heart-LeftVentricle
4415,Esophagus-Muscularis
4416,Brain-CerebellarHemisphere
4417,Brain-Nucleusaccumbens(basalganglia)
4418,Adipose-Subcutaneous
4419,Skin-SunExposed(Lowerleg)
4420,Skin-NotSunExposed(Suprapubic)
4421,Pancreas
4422,Adipose-Visceral(Omentum)
4423,Adipose-Subcutaneous
4424,Brain-Hippocampus
4425,Lung
4426,Brain-Cerebellum
4427,Brain-Hypothalamus
4428,Vagina
4429,Nerve-Tibial
4430,Heart-AtrialAppendage
4431,Pancreas
4432,Esophagus-GastroesophagealJunction
4433,Brain-Spinalcord(cervicalc-1)
4434,Esophagus-Muscularis
4435,Brain-Hippocampus
4436,Esophagus-Muscularis
4437,Brain-Hypothalamus
4438,Colon-Transverse
4439,Brain-Substantianigra
4440,Stomach
4441,Breast-MammaryTissue
4442,Heart-LeftVentricle
4443,Artery-Aorta
4444,Cells-Transformedfibroblasts
4445,Artery-Aorta
4446,Esophagus-Muscularis
4447,Uterus
4448,Lung
4449,Cells-EBV-transformedlymphocytes
4450,Stomach
4451,Brain-Nucleusaccumbens(basalganglia)
4452,Thyroid
4453,Thyroid
4454,Artery-Coronary
4455,Esophagus-Mucosa
4456,Liver
4457,Thyroid
4458,Heart-LeftVentricle
4459,Brain-Hippocampus
4460,Adipose-Subcutaneous
4461,Pancreas
4462,Breast-MammaryTissue
4463,Colon-Sigmoid
4464,Breast-MammaryTissue
4465,Heart-LeftVentricle
4466,Testis
4467,Brain-CerebellarHemisphere
4468,Brain-Cortex
4469,Skin-SunExposed(Lowerleg)
4470,Artery-Aorta
4471,Cells-Transformedfibroblasts
4472,Testis
4473,Brain-Cerebellum
4474,Artery-Tibial
4475,AdrenalGland
4476,Skin-SunExposed(Lowerleg)
4477,Muscle-Skeletal
4478,Colon-Sigmoid
4479,Esophagus-Mucosa
4480,Pancreas
4481,AdrenalGland
4482,Adipose-Subcutaneous
4483,Colon-Sigmoid
4484,Liver
4485,Vagina
4486,Skin-SunExposed(Lowerleg)
4487,SmallIntestine-TerminalIleum
4488,Testis
4489,Brain-Spinalcord(cervicalc-1)
4490,WholeBlood
4491,Adipose-Subcutaneous
4492,Lung
4493,Brain-Anteriorcingulatecortex(BA24)
4494,WholeBlood
4495,Nerve-Tibial
4496,Brain-Spinalcord(cervicalc-1)
4497,Esophagus-Mucosa
4498,Adipose-Subcutaneous
4499,Thyroid
4500,Nerve-Tibial
4501,Esophagus-Muscularis
4502,Cells-Transformedfibroblasts
4503,Testis
4504,Esophagus-GastroesophagealJunction
4505,Skin-SunExposed(Lowerleg)
4506,Lung
4507,Cells-EBV-transformedlymphocytes
4508,Colon-Transverse
4509,Esophagus-Mucosa
4510,Cells-Leukemiacellline(CML)
4511,Spleen
4512,Brain-Putamen(basalganglia)
4513,Adipose-Subcutaneous
4514,Skin-NotSunExposed(Suprapubic)
4515,Testis
4516,Lung
4517,Lung
4518,Brain-CerebellarHemisphere
4519,Kidney-Cortex
4520,Esophagus-Muscularis
4521,Lung
4522,Skin-SunExposed(Lowerleg)
4523,WholeBlood
4524,Adipose-Subcutaneous
4525,Cells-Transformedfibroblasts
4526,Thyroid
4527,Muscle-Skeletal
4528,Pancreas
4529,Brain-Cortex
4530,Adipose-Visceral(Omentum)
4531,Nerve-Tibial
4532,Spleen
4533,Heart-LeftVentricle
4534,Nerve-Tibial
4535,Brain-CerebellarHemisphere
4536,Liver
4537,Nerve-Tibial
4538,Liver
4539,Brain-Caudate(basalganglia)
4540,Brain-FrontalCortex(BA9)
4541,Brain-Cortex
4542,Brain-CerebellarHemisphere
4543,Muscle-Skeletal
4544,Brain-Caudate(basalganglia)
4545,Esophagus-GastroesophagealJunction
4546,Esophagus-GastroesophagealJunction
4547,Lung
4548,Liver
4549,Liver
4550,Adipose-Visceral(Omentum)
4551,Adipose-Visceral(Omentum)
4552,Stomach
4553,Artery-Tibial
4554,Esophagus-Muscularis
4555,Colon-Transverse
4556,Brain-Putamen(basalganglia)
4557,Thyroid
4558,Muscle-Skeletal
4559,Thyroid
4560,Skin-NotSunExposed(Suprapubic)
4561,Liver
4562,Brain-Nucleusaccumbens(basalganglia)
4563,Nerve-Tibial
4564,Brain-FrontalCortex(BA9)
4565,Colon-Transverse
4566,Cells-EBV-transformedlymphocytes
4567,Stomach
4568,Uterus
4569,Pituitary
4570,Adipose-Visceral(Omentum)
4571,Pituitary
4572,Nerve-Tibial
4573,Prostate
4574,Heart-LeftVentricle
4575,Thyroid
4576,Artery-Aorta
4577,Lung
4578,Esophagus-Muscularis
4579,Skin-SunExposed(Lowerleg)
4580,Thyroid
4581,Skin-SunExposed(Lowerleg)
4582,AdrenalGland
4583,Heart-LeftVentricle
4584,Esophagus-Muscularis
4585,WholeBlood
4586,Testis
4587,Lung
4588,Adipose-Visceral(Omentum)
4589,Adipose-Visceral(Omentum)
4590,Skin-SunExposed(Lowerleg)
4591,Cells-Leukemiacellline(CML)
4592,Muscle-Skeletal
4593,SmallIntestine-TerminalIleum
4594,Lung
4595,Skin-SunExposed(Lowerleg)
4596,Heart-LeftVentricle
4597,Thyroid
4598,Stomach
4599,Cervix-Endocervix
4600,Nerve-Tibial
4601,Skin-SunExposed(Lowerleg)
4602,Cells-Leukemiacellline(CML)
4603,Esophagus-Mucosa
4604,Heart-AtrialAppendage
4605,Esophagus-Muscularis
4606,Testis
4607,Spleen
4608,Artery-Tibial
4609,Pancreas
4610,Brain-Hypothalamus
4611,Colon-Sigmoid
4612,Colon-Transverse
4613,Muscle-Skeletal
4614,Thyroid
4615,Artery-Coronary
4616,Pancreas
4617,Colon-Transverse
4618,Heart-AtrialAppendage
4619,Brain-Amygdala
4620,Kidney-Cortex
4621,Skin-SunExposed(Lowerleg)
4622,Brain-Cortex
4623,Skin-NotSunExposed(Suprapubic)
4624,Artery-Tibial
4625,Cells-Leukemiacellline(CML)
4626,WholeBlood
4627,Heart-AtrialAppendage
4628,Cells-Leukemiacellline(CML)
4629,WholeBlood
4630,Muscle-Skeletal
4631,Nerve-Tibial
4632,Pituitary
4633,Cells-Transformedfibroblasts
4634,WholeBlood
4635,Skin-SunExposed(Lowerleg)
4636,Testis
4637,Thyroid
4638,Nerve-Tibial
4639,Kidney-Cortex
4640,Lung
4641,Nerve-Tibial
4642,Cells-Leukemiacellline(CML)
4643,Pancreas
4644,Cells-Transformedfibroblasts
4645,Brain-CerebellarHemisphere
4646,Heart-LeftVentricle
4647,Artery-Aorta
4648,Artery-Aorta
4649,Adipose-Visceral(Omentum)
4650,Muscle-Skeletal
4651,Heart-LeftVentricle
4652,AdrenalGland
4653,Artery-Tibial
4654,Colon-Sigmoid
4655,MinorSalivaryGland
4656,Lung
4657,Skin-SunExposed(Lowerleg)
4658,Esophagus-GastroesophagealJunction
4659,Spleen
4660,Esophagus-Mucosa
4661,Cells-Leukemiacellline(CML)
4662,Lung
4663,Cells-Transformedfibroblasts
4664,Colon-Transverse
4665,Skin-NotSunExposed(Suprapubic)
4666,Stomach
4667,Pancreas
4668,Artery-Tibial
4669,Brain-CerebellarHemisphere
4670,Esophagus-Mucosa
4671,Muscle-Skeletal
4672,Skin-SunExposed(Lowerleg)
4673,Colon-Sigmoid
4674,Cells-Leukemiacellline(CML)
4675,Colon-Transverse
4676,Spleen
4677,Uterus
4678,Esophagus-Mucosa
4679,Colon-Transverse
4680,Adipose-Subcutaneous
4681,Heart-AtrialAppendage
4682,Cells-Transformedfibroblasts
4683,WholeBlood
4684,Pancreas
4685,Thyroid
4686,Breast-MammaryTissue
4687,Brain-Cerebellum
4688,Uterus
4689,Brain-Cortex
4690,Colon-Transverse
4691,Artery-Tibial
4692,Adipose-Subcutaneous
4693,Esophagus-Mucosa
4694,Heart-AtrialAppendage
4695,Testis
4696,Ovary
4697,Lung
4698,Ovary
4699,Artery-Coronary
4700,Artery-Tibial
4701,Vagina
4702,Esophagus-Mucosa
4703,Liver
4704,Adipose-Subcutaneous
4705,Pancreas
4706,Cells-EBV-transformedlymphocytes
4707,Cells-Transformedfibroblasts
4708,Cells-Transformedfibroblasts
4709,Ovary
4710,Adipose-Subcutaneous
4711,Esophagus-Muscularis
4712,Nerve-Tibial
4713,Brain-Amygdala
4714,Stomach
4715,Brain-Spinalcord(cervicalc-1)
4716,Skin-SunExposed(Lowerleg)
4717,Breast-MammaryTissue
4718,Esophagus-Muscularis
4719,Brain-Nucleusaccumbens(basalganglia)
4720,Muscle-Skeletal
4721,Ovary
4722,Brain-Caudate(basalganglia)
4723,Muscle-Skeletal
4724,Skin-NotSunExposed(Suprapubic)
4725,Ovary
4726,Esophagus-Mucosa
4727,Pituitary
4728,Adipose-Subcutaneous
4729,Skin-NotSunExposed(Suprapubic)
4730,Brain-Putamen(basalganglia)
4731,Esophagus-Muscularis
4732,Esophagus-Muscularis
4733,Brain-Nucleusaccumbens(basalganglia)
4734,Esophagus-Muscularis
4735,Muscle-Skeletal
4736,Skin-SunExposed(Lowerleg)
4737,Skin-NotSunExposed(Suprapubic)
4738,Prostate
4739,Lung
4740,Heart-LeftVentricle
4741,Stomach
4742,Vagina
4743,Lung
4744,Liver
4745,Brain-Cortex
4746,Cells-Transformedfibroblasts
4747,Esophagus-GastroesophagealJunction
4748,Brain-Anteriorcingulatecortex(BA24)
4749,Artery-Aorta
4750,Brain-Hypothalamus
4751,Artery-Aorta
4752,Muscle-Skeletal
4753,Thyroid
4754,Adipose-Visceral(Omentum)
4755,Esophagus-Muscularis
4756,Nerve-Tibial
4757,Heart-AtrialAppendage
4758,Lung
4759,Esophagus-Mucosa
4760,Lung
4761,Heart-LeftVentricle
4762,Liver
4763,WholeBlood
4764,Lung
4765,Pancreas
4766,Cells-Leukemiacellline(CML)
4767,Pancreas
4768,Vagina
4769,Nerve-Tibial
4770,Muscle-Skeletal
4771,Pancreas
4772,Muscle-Skeletal
4773,Artery-Tibial
4774,Brain-Cerebellum
4775,Esophagus-Mucosa
4776,Liver
4777,Cells-Transformedfibroblasts
4778,WholeBlood
4779,Stomach
4780,Artery-Aorta
4781,Testis
4782,MinorSalivaryGland
4783,Artery-Aorta
4784,Lung
4785,Nerve-Tibial
4786,Adipose-Visceral(Omentum)
4787,Artery-Coronary
4788,Heart-LeftVentricle
4789,Nerve-Tibial
4790,Esophagus-Muscularis
4791,Vagina
4792,Pituitary
4793,Pancreas
4794,Artery-Tibial
4795,Testis
4796,Artery-Aorta
4797,Ovary
4798,Skin-SunExposed(Lowerleg)
4799,Stomach
4800,Adipose-Subcutaneous
4801,Testis
4802,Artery-Tibial
4803,Spleen
4804,Adipose-Visceral(Omentum)
4805,Ovary
4806,Brain-Caudate(basalganglia)
4807,Brain-Hippocampus
4808,Heart-LeftVentricle
4809,Cells-Transformedfibroblasts
4810,WholeBlood
4811,Esophagus-Muscularis
4812,WholeBlood
4813,Muscle-Skeletal
4814,Colon-Transverse
4815,Brain-Hypothalamus
4816,Artery-Tibial
4817,AdrenalGland
4818,Pancreas
4819,Skin-NotSunExposed(Suprapubic)
4820,WholeBlood
4821,AdrenalGland
4822,Artery-Aorta
4823,Brain-Spinalcord(cervicalc-1)
4824,Cells-Leukemiacellline(CML)
4825,Thyroid
4826,Muscle-Skeletal
4827,Brain-Hippocampus
4828,Heart-AtrialAppendage
4829,Colon-Transverse
4830,Skin-SunExposed(Lowerleg)
4831,Skin-SunExposed(Lowerleg)
4832,Artery-Aorta
4833,Artery-Aorta
4834,Nerve-Tibial
4835,Prostate
4836,Esophagus-Mucosa
4837,Artery-Tibial
4838,Pituitary
4839,Artery-Aorta
4840,Brain-Caudate(basalganglia)
4841,Nerve-Tibial
4842,Esophagus-Muscularis
4843,WholeBlood
4844,Cells-EBV-transformedlymphocytes
4845,Esophagus-Mucosa
4846,Esophagus-GastroesophagealJunction
4847,Lung
4848,Thyroid
4849,Prostate
4850,Heart-LeftVentricle
4851,Pituitary
4852,Cells-EBV-transformedlymphocytes
4853,Colon-Transverse
4854,Brain-Cortex
4855,Uterus
4856,Liver
4857,Cells-Transformedfibroblasts
4858,Thyroid
4859,Skin-SunExposed(Lowerleg)
4860,Testis
4861,Nerve-Tibial
4862,Brain-Cortex
4863,Brain-Caudate(basalganglia)
4864,Esophagus-Muscularis
4865,Vagina
4866,Cells-EBV-transformedlymphocytes
4867,Brain-Cerebellum
4868,Brain-Caudate(basalganglia)
4869,WholeBlood
4870,Cells-Transformedfibroblasts
4871,Brain-Cerebellum
4872,Artery-Tibial
4873,Testis
4874,Nerve-Tibial
4875,Brain-Anteriorcingulatecortex(BA24)
4876,Adipose-Subcutaneous
4877,SmallIntestine-TerminalIleum
4878,Breast-MammaryTissue
4879,MinorSalivaryGland
4880,Brain-Amygdala
4881,Pancreas
4882,Testis
4883,Artery-Aorta
4884,Artery-Coronary
4885,Artery-Tibial
4886,Cells-Leukemiacellline(CML)
4887,Brain-Cortex
4888,Skin-NotSunExposed(Suprapubic)
4889,Liver
4890,Esophagus-GastroesophagealJunction
4891,Brain-Putamen(basalganglia)
4892,Brain-Cerebellum
4893,Esophagus-Mucosa
4894,Colon-Transverse
4895,Brain-Anteriorcingulatecortex(BA24)
4896,Muscle-Skeletal
4897,Testis
4898,Esophagus-Muscularis
4899,Skin-SunExposed(Lowerleg)
4900,Prostate
4901,Breast-MammaryTissue
4902,Brain-Nucleusaccumbens(basalganglia)
4903,Esophagus-Muscularis
4904,Breast-MammaryTissue
4905,Brain-FrontalCortex(BA9)
4906,Skin-NotSunExposed(Suprapubic)
4907,Nerve-Tibial
4908,Skin-SunExposed(Lowerleg)
4909,WholeBlood
4910,Brain-FrontalCortex(BA9)
4911,Lung
4912,Liver
4913,Artery-Tibial
4914,Breast-MammaryTissue
4915,Colon-Transverse
4916,Skin-SunExposed(Lowerleg)
4917,Liver
4918,Esophagus-Muscularis
4919,Muscle-Skeletal
4920,AdrenalGland
4921,Adipose-Visceral(Omentum)
4922,Brain-Anteriorcingulatecortex(BA24)
4923,Breast-MammaryTissue
4924,Artery-Coronary
4925,Colon-Sigmoid
4926,Colon-Transverse
4927,Colon-Transverse
4928,Artery-Tibial
4929,Uterus
4930,Lung
4931,Cells-Transformedfibroblasts
4932,Heart-AtrialAppendage
4933,WholeBlood
4934,Ovary
4935,Cells-Transformedfibroblasts
4936,Thyroid
4937,Artery-Aorta
4938,Esophagus-Mucosa
4939,Testis
4940,Thyroid
4941,Adipose-Subcutaneous
4942,Muscle-Skeletal
4943,Heart-LeftVentricle
4944,Spleen
4945,Esophagus-Mucosa
4946,Thyroid
4947,WholeBlood
4948,Prostate
4949,Adipose-Subcutaneous
4950,Colon-Sigmoid
4951,WholeBlood
4952,Colon-Transverse
4953,Brain-Spinalcord(cervicalc-1)
4954,Testis
4955,Artery-Coronary
4956,Brain-Anteriorcingulatecortex(BA24)
4957,Esophagus-Mucosa
4958,Esophagus-GastroesophagealJunction
4959,Lung
4960,Thyroid
4961,WholeBlood
4962,Thyroid
4963,Esophagus-Mucosa
4964,Artery-Aorta
4965,Adipose-Visceral(Omentum)
4966,Testis
4967,AdrenalGland
4968,Nerve-Tibial
4969,Thyroid
4970,Heart-LeftVentricle
4971,Brain-Hypothalamus
4972,Brain-CerebellarHemisphere
4973,Lung
4974,Artery-Tibial
4975,Pituitary
4976,Skin-SunExposed(Lowerleg)
4977,Brain-Putamen(basalganglia)
4978,Testis
4979,Nerve-Tibial
4980,Skin-SunExposed(Lowerleg)
4981,Esophagus-Mucosa
4982,Brain-CerebellarHemisphere
4983,Adipose-Visceral(Omentum)
4984,Cells-EBV-transformedlymphocytes
4985,Pancreas
4986,Prostate
4987,Esophagus-Muscularis
4988,Pituitary
4989,Adipose-Subcutaneous
4990,Artery-Aorta
4991,Colon-Transverse
4992,Skin-SunExposed(Lowerleg)
4993,Thyroid
4994,Brain-CerebellarHemisphere
4995,AdrenalGland
4996,Brain-Cerebellum
4997,Pancreas
4998,Artery-Aorta
4999,Colon-Transverse
5000,WholeBlood
5001,Thyroid
5002,Esophagus-Mucosa
5003,WholeBlood
5004,Brain-Anteriorcingulatecortex(BA24)
5005,Esophagus-GastroesophagealJunction
5006,Esophagus-Mucosa
5007,Skin-SunExposed(Lowerleg)
5008,Brain-Hypothalamus
5009,Colon-Transverse
5010,Brain-Spinalcord(cervicalc-1)
5011,Artery-Tibial
5012,Breast-MammaryTissue
5013,Ovary
5014,Pancreas
5015,Skin-NotSunExposed(Suprapubic)
5016,WholeBlood
5017,Skin-SunExposed(Lowerleg)
5018,Cells-EBV-transformedlymphocytes
5019,Liver
5020,Vagina
5021,Colon-Transverse
5022,Artery-Aorta
5023,Pituitary
5024,Muscle-Skeletal
5025,Brain-Hypothalamus
5026,Muscle-Skeletal
5027,Thyroid
5028,Artery-Aorta
5029,Esophagus-Muscularis
5030,Breast-MammaryTissue
5031,Colon-Sigmoid
5032,Muscle-Skeletal
5033,Testis
5034,Pituitary
5035,Brain-Substantianigra
5036,Adipose-Subcutaneous
5037,Colon-Transverse
5038,Brain-Hippocampus
5039,Testis
5040,AdrenalGland
5041,Esophagus-Mucosa
5042,Muscle-Skeletal
5043,Esophagus-Muscularis
5044,Skin-SunExposed(Lowerleg)
5045,Thyroid
5046,Muscle-Skeletal
5047,Thyroid
5048,Breast-MammaryTissue
5049,Heart-LeftVentricle
5050,Thyroid
